rel_path,folder,file_name,duration_sec,sr,channels,peak_dbfs,rms_dbfs,crest_db,spec_centroid_mean,spec_spread_mean,spec_flatness_mean,mfcc01_mean,mfcc02_mean,mfcc03_mean,mfcc04_mean,mfcc05_mean
bassacid/bassacid1.wav,bassacid,bassacid1.wav,0.17158333333333334,48000.0,2.0,-3.4874339549525155,-20.109426524667192,16.621992569714678,682.5438232421875,1844.9349365234375,-33.36831283569336,-149.3166961669922,43.95823287963867,27.87367057800293,23.3051815032959,24.176803588867188
bassacid/bassacid14.wav,bassacid,bassacid14.wav,0.41372916666666665,48000.0,2.0,-15.001589093312536,-20.138646096981773,5.137057003669238,1257.867431640625,2001.1978759765625,-29.141950607299805,4.057077884674072,83.15662384033203,-12.76705265045166,15.963462829589844,0.9902620911598206
bassacid/bassacid20.wav,bassacid,bassacid20.wav,0.2759375,48000.0,2.0,-10.976778965524936,-20.366550616781275,9.38977165125634,1579.55419921875,2764.493896484375,-21.481225967407227,12.466245651245117,57.08155822753906,7.389726161956787,8.399340629577637,-3.32907772064209
bassacid/bassacid26.wav,bassacid,bassacid26.wav,0.40189583333333334,48000.0,2.0,-7.606663841920947,-20.235447128401344,12.628783286480395,2266.679443359375,2722.016357421875,-24.074289321899414,-0.054453443735837936,44.99269104003906,-8.62384033203125,-5.298639297485352,-10.972119331359863
bassacid/bassacid29.wav,bassacid,bassacid29.wav,0.5649166666666666,48000.0,2.0,-5.177048843921686,-20.048805453206207,14.871756609284521,1012.2753295898438,1669.0726318359375,-38.816650390625,-121.93140411376953,74.89692687988281,45.48978042602539,25.954097747802734,15.64540958404541
bassacid/bassacid34.wav,bassacid,bassacid34.wav,0.4767708333333333,48000.0,2.0,-7.029083606339974,-20.035797054453557,13.006713448113583,418.9264221191406,1175.6993408203125,-39.956668853759766,-136.91195678710938,71.55355834960938,36.8828125,36.040863037109375,23.45928955078125
bassacid/bassacid36.wav,bassacid,bassacid36.wav,0.1219375,48000.0,2.0,-8.792222179676713,-20.276541685055225,11.484319505378512,1482.7431640625,2945.44091796875,-22.707000732421875,-70.25289916992188,28.557762145996094,10.52503776550293,15.839417457580566,14.7696533203125
bassacid/bassacid39.wav,bassacid,bassacid39.wav,0.4270625,48000.0,2.0,-11.453960290565613,-20.035814998389924,8.581854707824311,1840.987060546875,2986.823974609375,-19.40143394470215,30.965030670166016,44.50270462036133,-5.038680553436279,9.968552589416504,5.502445220947266
bassacid/bassacid46.wav,bassacid,bassacid46.wav,0.2953125,48000.0,2.0,-10.339016829517686,-20.06637153478172,9.727354705264034,1861.1614990234375,2085.955322265625,-29.299226760864258,10.053923606872559,67.18128967285156,-36.845848083496094,19.099056243896484,-3.129041910171509
bassacid/bassacid49.wav,bassacid,bassacid49.wav,0.41625,48000.0,2.0,-11.993090147118481,-20.025304809332898,8.032214662214416,1653.37744140625,1849.5133056640625,-32.61971664428711,-1.1889511346817017,84.86455535888672,-40.210121154785156,13.832801818847656,0.05857091769576073
bassacid/bassacid53.wav,bassacid,bassacid53.wav,0.27489583333333334,48000.0,2.0,-9.120759950396407,-20.064315661281853,10.943555710885446,2055.453857421875,2030.6806640625,-28.23660659790039,15.256709098815918,65.70738220214844,-40.848114013671875,-5.011455059051514,-16.321029663085938
bassacid/bassacid55.wav,bassacid,bassacid55.wav,0.5111041666666667,48000.0,2.0,-5.3416852669238715,-20.04648804615618,14.70480277923231,1291.1470947265625,1521.6441650390625,-37.23983383178711,-73.91507720947266,92.59117126464844,26.433914184570312,-1.375171422958374,0.7817280888557434
bassacid/bassacid59.wav,bassacid,bassacid59.wav,0.5040625,48000.0,2.0,-11.168352372224168,-20.015135757601172,8.846783385377003,1444.74365234375,1622.823974609375,-36.22005081176758,-78.74298095703125,76.16259765625,-0.2397841066122055,-17.96746826171875,-8.213801383972168
bassacid/bassacid6.wav,bassacid,bassacid6.wav,0.4193125,48000.0,2.0,-12.458202605985198,-20.031422170741205,7.573219564756007,958.7506713867188,2159.4638671875,-26.01272201538086,-12.369218826293945,64.11771392822266,8.472383499145508,24.499317169189453,12.345718383789062
bassacid/bassacid61.wav,bassacid,bassacid61.wav,0.09166666666666666,48000.0,2.0,-12.25915027598666,-21.311662897736493,9.052512621749834,2867.5087890625,3909.537109375,-15.697685241699219,-11.372594833374023,22.76792335510254,-13.125772476196289,9.824570655822754,-4.367231845855713
bassacid/bassacid63.wav,bassacid,bassacid63.wav,0.402,48000.0,2.0,-11.858122391346214,-20.122340246674455,8.26421785532824,2090.40380859375,2785.0478515625,-20.530136108398438,43.898521423339844,49.68852615356445,-14.674760818481445,8.443743705749512,-5.412143230438232
bassacid/bassacid74.wav,bassacid,bassacid74.wav,0.44779166666666664,48000.0,2.0,-6.677271424438497,-20.0332045271495,13.355933102711003,4649.994140625,3737.273681640625,-14.016108512878418,49.192752838134766,-11.296282768249512,-9.188067436218262,21.468624114990234,4.782101154327393
bassacid/bassacid77.wav,bassacid,bassacid77.wav,0.16927083333333334,48000.0,2.0,-8.650420398868238,-20.094025791629765,11.443605392761526,788.5814208984375,1725.4405517578125,-31.82352638244629,-48.17702102661133,92.01005554199219,23.544939041137695,11.658796310424805,13.753388404846191
bassacid/bassacid8.wav,bassacid,bassacid8.wav,0.40127083333333335,48000.0,2.0,-12.895069539371027,-20.014263202526674,7.119193663155647,1136.52587890625,2215.7333984375,-27.193838119506836,-13.635161399841309,55.68452835083008,-2.722750663757324,14.442941665649414,0.7543164491653442
bassacid/bassacid9.wav,bassacid,bassacid9.wav,0.3421875,48000.0,2.0,-12.592731205947558,-20.036104558523213,7.443373352575655,940.9801635742188,1613.9100341796875,-34.59396743774414,-47.113250732421875,107.93497467041016,15.494033813476562,-1.8815088272094727,1.3449403047561646
basshit/basshit1.wav,basshit,basshit1.wav,0.26877551020408164,44100.0,2.0,-4.957586167792237,-18.08213020219049,13.124544034398255,315.6754150390625,872.0316772460938,-47.86757278442383,-181.58119201660156,109.65282440185547,65.17668914794922,20.550294876098633,18.049367904663086
basshit/basshit2.wav,basshit,basshit2.wav,0.222562358276644,44100.0,2.0,-3.332002229570119,-18.070929473665906,14.738927244095787,578.7784423828125,1190.7088623046875,-43.41820526123047,-146.7850341796875,115.45194244384766,54.73439025878906,14.416183471679688,9.523896217346191
basshit/basshit3.wav,basshit,basshit3.wav,0.1758049886621315,44100.0,2.0,-4.216603442117823,-18.05976971893406,13.843166276816238,624.622314453125,1227.217041015625,-46.357948303222656,-218.51025390625,72.1077880859375,88.75699615478516,47.21746063232422,21.356689453125
basshit/basshit4.wav,basshit,basshit4.wav,0.14965986394557823,44100.0,2.0,-5.08183777529628,-18.035156442002226,12.953318666705947,432.2020263671875,914.88720703125,-49.31114959716797,-151.92303466796875,122.12828063964844,58.1122932434082,12.476304054260254,12.185948371887207
basshit/basshit5.wav,basshit,basshit5.wav,0.2861451247165533,44100.0,2.0,-2.9652359914695943,-18.09112481755186,15.125888826082267,366.4390869140625,1051.237548828125,-45.241058349609375,-198.7751007080078,95.06718444824219,67.35005950927734,26.323524475097656,20.070209503173828
basshit/basshit6.wav,basshit,basshit6.wav,0.21217687074829933,44100.0,2.0,-1.0589424001513592,-18.085306350547135,17.026363950395776,521.3611450195312,1130.3807373046875,-42.697723388671875,-157.6859130859375,108.30071258544922,63.70584487915039,15.698277473449707,3.0008745193481445
basshit/basshit7.wav,basshit,basshit7.wav,0.289546485260771,44100.0,2.0,-6.8016620779483725,-18.029729242544363,11.228067164595991,515.5548706054688,1255.697509765625,-40.4232177734375,-131.82872009277344,92.60193634033203,29.146812438964844,15.525103569030762,6.601344108581543
basshit/basshit8.wav,basshit,basshit8.wav,0.19179138321995465,44100.0,2.0,-4.068415098669768,-18.068308723399895,13.999893624730127,754.7927856445312,1393.9638671875,-41.01150131225586,-135.92034912109375,77.74623107910156,49.728729248046875,65.30652618408203,35.87678146362305
